gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	occurrenceStatus	preparations	disposition	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	identificationQualifier	typeStatus	identifiedBy	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceAboveSurface	distanceAboveSurfaceAccuracy	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	genericName	acceptedScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated
1086855299																										9125ba11-a2db-4243-b5a2-8b516969000f									pt	CC_BY_4_0			2015-05-14T21:02:09Z							License Elements	Instituto Nacional de Pesquisas da Amazônia (INPA)							Collection		01.263.896/0015-60			Instituto Nacional de Pesquisas da Amazônia (INPA)	Coleção Ictiológica, Instituto Nacional de Pesquisas da Amazônia (INPA)	Coleção Ictiológica, Instituto Nacional de Pesquisas da Amazônia (INPA)		PRESERVED_SPECIMEN				9125ba11-a2db-4243-b5a2-8b516969000f	INPA-ICT 025961																														2006-04-28T00:00:00Z				2006	4	28			redinha em capim									SOUTH_AMERICA				BR	Amazonas	Iranduba		Ponta do Catalão								3.159444	-59.912222																																					2006-01-01T00:00:00Z												Lepidosiren paradoxa Fitzinger, 1837								Animalia	Chordata	Sarcopterygii	Lepidosireniformes	Lepidosirenidae	Lepidosiren		paradoxa		SPECIES				ACCEPTED			5bdb9676-f673-4ae8-8e59-8e787eda7742	BR	2018-12-06T13:39:18.842Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED		true	false	2441263	2441263	1	44	238	764	5868	2441262		2441263	Lepidosiren paradoxa	Lepidosiren	Lepidosiren paradoxa Fitzinger, 1837		DWC_ARCHIVE	2015-05-15T14:20:36.402Z	2017-10-08T07:33:47.440Z	true
1086855021																										1ab1bfa2-03c7-4e6b-9043-f9121fdebd6a									pt	CC_BY_4_0			2015-05-14T21:00:49Z							License Elements	Instituto Nacional de Pesquisas da Amazônia (INPA)							Collection		01.263.896/0015-60			Instituto Nacional de Pesquisas da Amazônia (INPA)	Coleção Ictiológica, Instituto Nacional de Pesquisas da Amazônia (INPA)	Coleção Ictiológica, Instituto Nacional de Pesquisas da Amazônia (INPA)		PRESERVED_SPECIMEN				1ab1bfa2-03c7-4e6b-9043-f9121fdebd6a	INPA-ICT 025655																														2005-04-01T00:00:00Z				2005	4				redinha									SOUTH_AMERICA				BR	Amazonas	Manaus		Catalão																																														2005-01-01T00:00:00Z												Lepidosiren paradoxa Fitzinger, 1837								Animalia	Chordata	Sarcopterygii	Lepidosireniformes	Lepidosirenidae	Lepidosiren		paradoxa		SPECIES				ACCEPTED			5bdb9676-f673-4ae8-8e59-8e787eda7742	BR	2018-12-06T13:39:18.668Z									false	false	2441263	2441263	1	44	238	764	5868	2441262		2441263	Lepidosiren paradoxa	Lepidosiren	Lepidosiren paradoxa Fitzinger, 1837		DWC_ARCHIVE	2015-05-15T14:20:36.153Z	2017-10-08T07:33:47.385Z	true
1086855016																										edb2ca09-4cae-46f6-8f57-f136ac11b9b8									pt	CC_BY_4_0			2015-05-14T21:00:49Z							License Elements	Instituto Nacional de Pesquisas da Amazônia (INPA)							Collection		01.263.896/0015-60			Instituto Nacional de Pesquisas da Amazônia (INPA)	Coleção Ictiológica, Instituto Nacional de Pesquisas da Amazônia (INPA)	Coleção Ictiológica, Instituto Nacional de Pesquisas da Amazônia (INPA)		PRESERVED_SPECIMEN				edb2ca09-4cae-46f6-8f57-f136ac11b9b8	INPA-ICT 025654																														2005-05-01T00:00:00Z				2005	5				redinha									SOUTH_AMERICA				BR	Amazonas	Manaus		Catalão																																														2005-01-01T00:00:00Z												Lepidosiren paradoxa Fitzinger, 1837								Animalia	Chordata	Sarcopterygii	Lepidosireniformes	Lepidosirenidae	Lepidosiren		paradoxa		SPECIES				ACCEPTED			5bdb9676-f673-4ae8-8e59-8e787eda7742	BR	2018-12-06T13:39:18.658Z									false	false	2441263	2441263	1	44	238	764	5868	2441262		2441263	Lepidosiren paradoxa	Lepidosiren	Lepidosiren paradoxa Fitzinger, 1837		DWC_ARCHIVE	2015-05-15T14:20:36.147Z	2017-10-08T07:33:47.353Z	true
1086855000																										1c4f845d-7077-486c-be96-6472449fb242									pt	CC_BY_4_0			2015-05-14T21:00:50Z							License Elements	Instituto Nacional de Pesquisas da Amazônia (INPA)							Collection		01.263.896/0015-60			Instituto Nacional de Pesquisas da Amazônia (INPA)	Coleção Ictiológica, Instituto Nacional de Pesquisas da Amazônia (INPA)	Coleção Ictiológica, Instituto Nacional de Pesquisas da Amazônia (INPA)		PRESERVED_SPECIMEN				1c4f845d-7077-486c-be96-6472449fb242	INPA-ICT 025656																														2005-05-01T00:00:00Z				2005	5				redinha									SOUTH_AMERICA				BR	Amazonas	Manaus		Catalão																																														2005-01-01T00:00:00Z												Lepidosiren paradoxa Fitzinger, 1837								Animalia	Chordata	Sarcopterygii	Lepidosireniformes	Lepidosirenidae	Lepidosiren		paradoxa		SPECIES				ACCEPTED			5bdb9676-f673-4ae8-8e59-8e787eda7742	BR	2018-12-06T13:39:18.618Z									false	false	2441263	2441263	1	44	238	764	5868	2441262		2441263	Lepidosiren paradoxa	Lepidosiren	Lepidosiren paradoxa Fitzinger, 1837		DWC_ARCHIVE	2015-05-15T14:20:36.139Z	2017-10-08T07:33:47.358Z	true
1086854551																										cb983b9d-41fc-4938-b252-d9aa0831f085									pt	CC_BY_4_0			2015-05-14T20:58:21Z							License Elements	Instituto Nacional de Pesquisas da Amazônia (INPA)							Collection		01.263.896/0015-60			Instituto Nacional de Pesquisas da Amazônia (INPA)	Coleção Ictiológica, Instituto Nacional de Pesquisas da Amazônia (INPA)	Coleção Ictiológica, Instituto Nacional de Pesquisas da Amazônia (INPA)		PRESERVED_SPECIMEN				cb983b9d-41fc-4938-b252-d9aa0831f085	INPA-ICT 025027																														2005-09-01T00:00:00Z				2005	9				redinha									SOUTH_AMERICA				BR	Amazonas	Manaus		Rio Solimões, Ilha da Marchantaria																																														2005-01-01T00:00:00Z												Lepidosiren paradoxa Fitzinger, 1837								Animalia	Chordata	Sarcopterygii	Lepidosireniformes	Lepidosirenidae	Lepidosiren		paradoxa		SPECIES				ACCEPTED			5bdb9676-f673-4ae8-8e59-8e787eda7742	BR	2018-12-06T13:39:18.427Z									false	false	2441263	2441263	1	44	238	764	5868	2441262		2441263	Lepidosiren paradoxa	Lepidosiren	Lepidosiren paradoxa Fitzinger, 1837		DWC_ARCHIVE	2015-05-15T14:20:35.725Z	2017-10-08T07:33:47.238Z	true
1086854401																										555ca322-9aba-4165-b266-860f20e5eafe									pt	CC_BY_4_0			2015-05-14T20:57:14Z							License Elements	Instituto Nacional de Pesquisas da Amazônia (INPA)							Collection		01.263.896/0015-60			Instituto Nacional de Pesquisas da Amazônia (INPA)	Coleção Ictiológica, Instituto Nacional de Pesquisas da Amazônia (INPA)	Coleção Ictiológica, Instituto Nacional de Pesquisas da Amazônia (INPA)		PRESERVED_SPECIMEN				555ca322-9aba-4165-b266-860f20e5eafe	INPA-ICT 024420																														2005-04-01T00:00:00Z				2005	4				redinha									SOUTH_AMERICA				BR	Amazonas	Novo Aripuanã		rio Madeira, Aripuanã								-5.161389	-60.687222																																					2005-01-01T00:00:00Z												Lepidosiren paradoxa Fitzinger, 1837								Animalia	Chordata	Sarcopterygii	Lepidosireniformes	Lepidosirenidae	Lepidosiren		paradoxa		SPECIES				ACCEPTED			5bdb9676-f673-4ae8-8e59-8e787eda7742	BR	2018-12-06T13:39:18.386Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED		true	false	2441263	2441263	1	44	238	764	5868	2441262		2441263	Lepidosiren paradoxa	Lepidosiren	Lepidosiren paradoxa Fitzinger, 1837		DWC_ARCHIVE	2015-05-15T14:20:35.588Z	2017-10-08T07:33:47.227Z	true
1086854340																										0fb58ce8-d6c1-4d91-914f-c895a0d8abfc									pt	CC_BY_4_0			2015-05-14T20:56:44Z							License Elements	Instituto Nacional de Pesquisas da Amazônia (INPA)							Collection		01.263.896/0015-60			Instituto Nacional de Pesquisas da Amazônia (INPA)	Coleção Ictiológica, Instituto Nacional de Pesquisas da Amazônia (INPA)	Coleção Ictiológica, Instituto Nacional de Pesquisas da Amazônia (INPA)		PRESERVED_SPECIMEN				0fb58ce8-d6c1-4d91-914f-c895a0d8abfc	INPA-ICT 022996																														2002-09-01T00:00:00Z				2002	9				peneira									SOUTH_AMERICA				BR	Mato Grosso do Sul	Corumbá		rio Miranda																																														2003-01-01T00:00:00Z												Lepidosiren paradoxa Fitzinger, 1837								Animalia	Chordata	Sarcopterygii	Lepidosireniformes	Lepidosirenidae	Lepidosiren		paradoxa		SPECIES				ACCEPTED			5bdb9676-f673-4ae8-8e59-8e787eda7742	BR	2018-12-06T13:39:18.392Z									false	false	2441263	2441263	1	44	238	764	5868	2441262		2441263	Lepidosiren paradoxa	Lepidosiren	Lepidosiren paradoxa Fitzinger, 1837		DWC_ARCHIVE	2015-05-15T14:20:35.527Z	2017-10-08T07:33:47.151Z	true
1086854295																										18bd6c4c-8126-4810-9d83-5591b7faa34d									pt	CC_BY_4_0			2015-05-14T20:56:30Z							License Elements	Instituto Nacional de Pesquisas da Amazônia (INPA)							Collection		01.263.896/0015-60			Instituto Nacional de Pesquisas da Amazônia (INPA)	Coleção Ictiológica, Instituto Nacional de Pesquisas da Amazônia (INPA)	Coleção Ictiológica, Instituto Nacional de Pesquisas da Amazônia (INPA)		PRESERVED_SPECIMEN				18bd6c4c-8126-4810-9d83-5591b7faa34d	INPA-ICT 022966																														2004-08-01T00:00:00Z				2004	8				redinha									SOUTH_AMERICA				BR	Amazonas	Manaus		Catalão																																														2003-01-01T00:00:00Z												Lepidosiren paradoxa Fitzinger, 1837								Animalia	Chordata	Sarcopterygii	Lepidosireniformes	Lepidosirenidae	Lepidosiren		paradoxa		SPECIES				ACCEPTED			5bdb9676-f673-4ae8-8e59-8e787eda7742	BR	2018-12-06T13:39:18.354Z									false	false	2441263	2441263	1	44	238	764	5868	2441262		2441263	Lepidosiren paradoxa	Lepidosiren	Lepidosiren paradoxa Fitzinger, 1837		DWC_ARCHIVE	2015-05-15T14:20:35.491Z	2017-10-08T07:33:47.159Z	true
1086854286																										b88a8ae3-1335-4f3b-8064-8a346d8913f3									pt	CC_BY_4_0			2015-05-14T20:56:31Z							License Elements	Instituto Nacional de Pesquisas da Amazônia (INPA)							Collection		01.263.896/0015-60			Instituto Nacional de Pesquisas da Amazônia (INPA)	Coleção Ictiológica, Instituto Nacional de Pesquisas da Amazônia (INPA)	Coleção Ictiológica, Instituto Nacional de Pesquisas da Amazônia (INPA)		PRESERVED_SPECIMEN				b88a8ae3-1335-4f3b-8064-8a346d8913f3	INPA-ICT 022967																														2003-10-01T00:00:00Z				2003	10				redinha									SOUTH_AMERICA				BR	Amazonas	Manaus		Rio Solimões, Ilha da Marchantaria																																														2003-01-01T00:00:00Z												Lepidosiren paradoxa Fitzinger, 1837								Animalia	Chordata	Sarcopterygii	Lepidosireniformes	Lepidosirenidae	Lepidosiren		paradoxa		SPECIES				ACCEPTED			5bdb9676-f673-4ae8-8e59-8e787eda7742	BR	2018-12-06T13:39:18.285Z									false	false	2441263	2441263	1	44	238	764	5868	2441262		2441263	Lepidosiren paradoxa	Lepidosiren	Lepidosiren paradoxa Fitzinger, 1837		DWC_ARCHIVE	2015-05-15T14:20:35.484Z	2017-10-08T07:33:47.145Z	true
1086851647																										22345b60-c27b-42c4-8475-5b6eef6c76b0									pt	CC_BY_4_0			2015-05-14T20:40:44Z							License Elements	Instituto Nacional de Pesquisas da Amazônia (INPA)							Collection		01.263.896/0015-60			Instituto Nacional de Pesquisas da Amazônia (INPA)	Coleção Ictiológica, Instituto Nacional de Pesquisas da Amazônia (INPA)	Coleção Ictiológica, Instituto Nacional de Pesquisas da Amazônia (INPA)		PRESERVED_SPECIMEN				22345b60-c27b-42c4-8475-5b6eef6c76b0	INPA-ICT 016247	BM8612010																													1986-12-01T00:00:00Z				1986	12	1												SOUTH_AMERICA				BR	Amazonas	Careiro		Rio Amazonas, ilha do careiro, lago do Rei																																																										Lepidosiren paradoxa Fitzinger, 1837								Animalia	Chordata	Sarcopterygii	Lepidosireniformes	Lepidosirenidae	Lepidosiren		paradoxa		SPECIES				ACCEPTED			5bdb9676-f673-4ae8-8e59-8e787eda7742	BR	2018-12-06T13:39:16.774Z									false	false	2441263	2441263	1	44	238	764	5868	2441262		2441263	Lepidosiren paradoxa	Lepidosiren	Lepidosiren paradoxa Fitzinger, 1837		DWC_ARCHIVE	2015-05-15T14:20:33.127Z	2017-10-08T07:33:46.323Z	true
1086845313																										c7051185-9a27-4dcf-ad64-b1a2fd75ccb8									pt	CC_BY_4_0			2015-05-14T19:55:12Z							License Elements	Instituto Nacional de Pesquisas da Amazônia (INPA)							Collection		01.263.896/0015-60			Instituto Nacional de Pesquisas da Amazônia (INPA)	Coleção Ictiológica, Instituto Nacional de Pesquisas da Amazônia (INPA)	Coleção Ictiológica, Instituto Nacional de Pesquisas da Amazônia (INPA)		PRESERVED_SPECIMEN				c7051185-9a27-4dcf-ad64-b1a2fd75ccb8	INPA-ICT 009847	Z00000027																																															SOUTH_AMERICA				BR	Minas Gerais	Não informado		unspecified																																																										Lepidosiren paradoxa Fitzinger, 1837								Animalia	Chordata	Sarcopterygii	Lepidosireniformes	Lepidosirenidae	Lepidosiren		paradoxa		SPECIES				ACCEPTED			5bdb9676-f673-4ae8-8e59-8e787eda7742	BR	2018-12-06T13:39:12.953Z									false	false	2441263	2441263	1	44	238	764	5868	2441262		2441263	Lepidosiren paradoxa	Lepidosiren	Lepidosiren paradoxa Fitzinger, 1837		DWC_ARCHIVE	2015-05-15T14:20:25.895Z	2017-10-08T07:33:44.894Z	true
1086837638																										c7cece9d-093b-4345-9f2b-b060952fdc64									pt	CC_BY_4_0			2015-05-14T17:12:42Z							License Elements	Instituto Nacional de Pesquisas da Amazônia (INPA)							Collection		01.263.896/0015-60			Instituto Nacional de Pesquisas da Amazônia (INPA)	Coleção Ictiológica, Instituto Nacional de Pesquisas da Amazônia (INPA)	Coleção Ictiológica, Instituto Nacional de Pesquisas da Amazônia (INPA)		PRESERVED_SPECIMEN				c7cece9d-093b-4345-9f2b-b060952fdc64	INPA-ICT 002170	SJ84103101																													1984-10-31T00:00:00Z				1984	10	31												SOUTH_AMERICA				BR	Amazonas	Careiro		Rio Amazonas, ilha de Terra Nova																																																										Lepidosiren paradoxa Fitzinger, 1837								Animalia	Chordata	Sarcopterygii	Lepidosireniformes	Lepidosirenidae	Lepidosiren		paradoxa		SPECIES				ACCEPTED			5bdb9676-f673-4ae8-8e59-8e787eda7742	BR	2018-12-06T13:39:08.916Z									false	false	2441263	2441263	1	44	238	764	5868	2441262		2441263	Lepidosiren paradoxa	Lepidosiren	Lepidosiren paradoxa Fitzinger, 1837		DWC_ARCHIVE	2015-05-15T14:20:12.020Z	2017-10-08T07:33:43.009Z	true
1063859477																										http://coldb.mnhn.fr/catalognumber/mnhn/za/ac-1909-202										CC_BY_4_0			2012-10-01T10:15:21Z																				MNHN	ZA			PRESERVED_SPECIMEN				http://coldb.mnhn.fr/catalognumber/mnhn/za/ac-1909-202	AC-1909-202		Grabane, Kerr					JUVENILE																																																																																																											Lepidosiren paradoxa Fitzinger, 1837								Animalia	Chordata	Sarcopterygii	Lepidosireniformes	Lepidosirenidae	Lepidosiren		paradoxa		SPECIES				ACCEPTED			9ffdd244-3e59-40a8-b064-cfdd84d40231	FR	2019-05-15T11:25:32.788Z									false	false	2441263	2441263	1	44	238	764	5868	2441262		2441263	Lepidosiren paradoxa	Lepidosiren	Lepidosiren paradoxa Fitzinger, 1837		DWC_ARCHIVE	2019-05-15T11:25:32.509Z	2019-05-15T11:25:32.276Z	
1057635833																										3121066										CC0_1_0																							NHMUK	ZOO			PRESERVED_SPECIMEN			"{""determinationfiledas"": ""Yes"", ""created"": 1056114698000, ""barcode"": ""013159582"", ""donorname"": ""Doctor E A. Goeldi"", ""associatedmediacount"": 1, ""determinationnames"": ""Lepidosiren paradoxa Fitzinger, 1837"", ""subdepartment"": ""Pisces"", ""registrationcode"": ""RE04"", ""gbifid"": 1057635833}"	96af1864-f91a-4130-8b64-1085cffff4e1	1897.7.17.20			1														NHMUK:ecatalogue:3121066																														South America; Brazil	SOUTH_AMERICA				BR				Cape Magoary, Marajo																																																										Lepidosiren paradoxa Fitzinger, 1837							Sarcopterygii; Acanthothoraciformes; Lepidosirenidae	Animalia	Chordata	Sarcopterygii	Lepidosireniformes	Lepidosirenidae	Lepidosiren		paradoxa		SPECIES				ACCEPTED			7e380070-f762-11e1-a439-00145eb45e9a	GB	2019-04-23T13:14:15.557Z								STILLIMAGE	false	false	2441263	2441263	1	44	238	764	5868	2441262		2441263	Lepidosiren paradoxa	Lepidosiren	Lepidosiren paradoxa Fitzinger, 1837		DWC_ARCHIVE	2019-04-23T13:09:33.544Z	2019-05-14T14:13:59.855Z	false
1057622687																										2514460										CC0_1_0																							NHMUK	ZOO			PRESERVED_SPECIMEN			"{""determinationfiledas"": ""Yes"", ""created"": 1056094518000, ""barcode"": ""013215231"", ""donorname"": ""Dr G Schouten"", ""associatedmediacount"": 1, ""determinationnames"": ""Lepidosiren paradoxa Fitzinger, 1837"", ""subdepartment"": ""Pisces"", ""registrationcode"": ""PI01"", ""gbifid"": 1057622687, ""preservative"": ""IMS 70%""}"	04c00a8b-89d1-4b4e-960f-c513403e31df	1935.6.4.493-494			2														NHMUK:ecatalogue:2514460																														South America; Paraguay	SOUTH_AMERICA				PY				West Asuncion ,  Paraguay																																																										Lepidosiren paradoxa Fitzinger, 1837							Sarcopterygii; Acanthothoraciformes; Lepidosirenidae	Animalia	Chordata	Sarcopterygii	Lepidosireniformes	Lepidosirenidae	Lepidosiren		paradoxa		SPECIES				ACCEPTED			7e380070-f762-11e1-a439-00145eb45e9a	GB	2019-04-23T13:11:15.019Z								STILLIMAGE	false	false	2441263	2441263	1	44	238	764	5868	2441262		2441263	Lepidosiren paradoxa	Lepidosiren	Lepidosiren paradoxa Fitzinger, 1837		DWC_ARCHIVE	2019-04-23T13:07:22.084Z	2019-05-14T14:12:01.969Z	false
1057399249																										3119284										CC0_1_0																							NHMUK	ZOO			PRESERVED_SPECIMEN			"{""determinationfiledas"": ""Yes"", ""created"": 1056114327000, ""barcode"": ""013251782"", ""donorname"": ""Mr E Gerrard"", ""associatedmediacount"": 1, ""determinationnames"": ""Lepidosiren paradoxa Fitzinger, 1837"", ""subdepartment"": ""Pisces"", ""registrationcode"": ""RE04"", ""gbifid"": 1057399249}"	4ce242ed-d4fc-4394-bca5-cdbf0c963dfa	1894.5.8.2-4		J Bohls	3														NHMUK:ecatalogue:3119284																														South America; Paraguay	SOUTH_AMERICA				PY				Asuncion, Paraguay																																																										Lepidosiren paradoxa Fitzinger, 1837							Sarcopterygii; Acanthothoraciformes; Lepidosirenidae	Animalia	Chordata	Sarcopterygii	Lepidosireniformes	Lepidosirenidae	Lepidosiren		paradoxa		SPECIES				ACCEPTED			7e380070-f762-11e1-a439-00145eb45e9a	GB	2019-04-23T13:14:15.335Z								STILLIMAGE	false	false	2441263	2441263	1	44	238	764	5868	2441262		2441263	Lepidosiren paradoxa	Lepidosiren	Lepidosiren paradoxa Fitzinger, 1837		DWC_ARCHIVE	2019-04-23T13:09:33.822Z	2019-05-14T14:13:58.987Z	false
1057393311																										2583157										CC0_1_0																							NHMUK	ZOO			PRESERVED_SPECIMEN			"{""determinationfiledas"": ""Yes"", ""created"": 1056105476000, ""barcode"": ""013251388"", ""donorname"": ""G Wales"", ""associatedmediacount"": 1, ""determinationnames"": ""Lepidosiren sp"", ""subdepartment"": ""Pisces"", ""registrationcode"": ""RE00"", ""gbifid"": 1057393311}"	60814275-7e83-4c12-93be-35c94c02ba13	1850.8.3.2			1														NHMUK:ecatalogue:2583157																																																																																																	Lepidosiren Fitzinger, 1837							Lepidosirenidae	Animalia	Chordata	Sarcopterygii	Lepidosireniformes	Lepidosirenidae	Lepidosiren				GENUS				ACCEPTED			7e380070-f762-11e1-a439-00145eb45e9a	GB	2019-04-23T13:11:58.818Z								STILLIMAGE	false	false	2441262	2441262	1	44	238	764	5868	2441262				Lepidosiren	Lepidosiren Fitzinger, 1837		DWC_ARCHIVE	2019-04-23T13:07:48.094Z	2019-05-14T14:12:21.608Z	
1057383677																										2583159										CC0_1_0																							NHMUK	ZOO			PRESERVED_SPECIMEN			"{""determinationfiledas"": ""Yes"", ""created"": 1056105476000, ""barcode"": ""013250803"", ""donorname"": ""G Wales"", ""associatedmediacount"": 1, ""determinationnames"": ""Lepidosiren sp"", ""subdepartment"": ""Pisces"", ""registrationcode"": ""RE00"", ""gbifid"": 1057383677}"	eb51f6f9-d8f3-48ed-a510-f4b24a691e67	1850.8.3.4			1														NHMUK:ecatalogue:2583159																																																																																																	Lepidosiren Fitzinger, 1837							Lepidosirenidae	Animalia	Chordata	Sarcopterygii	Lepidosireniformes	Lepidosirenidae	Lepidosiren				GENUS				ACCEPTED			7e380070-f762-11e1-a439-00145eb45e9a	GB	2019-04-23T13:11:59.558Z								STILLIMAGE	false	false	2441262	2441262	1	44	238	764	5868	2441262				Lepidosiren	Lepidosiren Fitzinger, 1837		DWC_ARCHIVE	2019-04-23T13:07:48.435Z	2019-05-14T14:12:21.411Z	
1057081848																										2595652										CC0_1_0																							NHMUK	ZOO			PRESERVED_SPECIMEN			"{""determinationfiledas"": ""Yes"", ""created"": 1056107476000, ""barcode"": ""013231691"", ""donorname"": ""Zoological Society, London"", ""associatedmediacount"": 1, ""determinationnames"": ""Lepidosiren sp"", ""subdepartment"": ""Pisces"", ""registrationcode"": ""RE00"", ""gbifid"": 1057081848}"	fd30b16f-1d4c-4b82-9ed5-82e34aec9fe5	1863.4.5.4			1														NHMUK:ecatalogue:2595652																																																																																																	Lepidosiren Fitzinger, 1837							Lepidosirenidae	Animalia	Chordata	Sarcopterygii	Lepidosireniformes	Lepidosirenidae	Lepidosiren				GENUS				ACCEPTED			7e380070-f762-11e1-a439-00145eb45e9a	GB	2019-04-23T13:12:11.697Z								STILLIMAGE	false	false	2441262	2441262	1	44	238	764	5868	2441262				Lepidosiren	Lepidosiren Fitzinger, 1837		DWC_ARCHIVE	2019-04-23T13:07:54.002Z	2019-05-14T14:12:25.320Z	
1056788702																										2568663										CC0_1_0																							NHMUK	ZOO			PRESERVED_SPECIMEN			"{""determinationfiledas"": [""Yes"", ""No""], ""kindofobject"": ""Spirit"", ""created"": 1056103123000, ""barcode"": ""013155411"", ""gbifid"": 1056788702, ""determinationnames"": [""Lepidosiren paradoxa Fitzinger, 1837"", ""Lepidosiren paradoxa?""], ""subdepartment"": ""Pisces"", ""registrationcode"": ""PIEA"", ""preservative"": ""70% IMS""}"	d9604e3f-cfde-49ec-9816-ae2a7d18b9b4	1999.11.26.1			1														NHMUK:ecatalogue:2568663																																																																																																	Lepidosiren paradoxa Fitzinger, 1837							Sarcopterygii; Acanthothoraciformes; Lepidosirenidae	Animalia	Chordata	Sarcopterygii	Lepidosireniformes	Lepidosirenidae	Lepidosiren		paradoxa		SPECIES				ACCEPTED			7e380070-f762-11e1-a439-00145eb45e9a	GB	2019-04-23T13:11:49.476Z									false	false	2441263	2441263	1	44	238	764	5868	2441262		2441263	Lepidosiren paradoxa	Lepidosiren	Lepidosiren paradoxa Fitzinger, 1837		DWC_ARCHIVE	2019-04-23T13:07:42.417Z	2019-05-14T14:12:17.227Z	
1056492583																										3121303										CC0_1_0																							NHMUK	ZOO			PRESERVED_SPECIMEN			"{""determinationfiledas"": ""Yes"", ""created"": 1056114734000, ""barcode"": ""013094757"", ""donorname"": ""Doctor E A. Goeldi"", ""associatedmediacount"": 1, ""determinationnames"": ""Lepidosiren paradoxa Fitzinger, 1837"", ""subdepartment"": ""Pisces"", ""registrationcode"": ""RE04"", ""gbifid"": 1056492583}"	71c23a80-4820-40a5-acf5-2e493ead4276	1898.10.11.13			1														NHMUK:ecatalogue:3121303																														South America; Brazil	SOUTH_AMERICA				BR				Santarem																																																										Lepidosiren paradoxa Fitzinger, 1837							Sarcopterygii; Acanthothoraciformes; Lepidosirenidae	Animalia	Chordata	Sarcopterygii	Lepidosireniformes	Lepidosirenidae	Lepidosiren		paradoxa		SPECIES				ACCEPTED			7e380070-f762-11e1-a439-00145eb45e9a	GB	2019-04-23T13:14:15.143Z								STILLIMAGE	false	false	2441263	2441263	1	44	238	764	5868	2441262		2441263	Lepidosiren paradoxa	Lepidosiren	Lepidosiren paradoxa Fitzinger, 1837		DWC_ARCHIVE	2019-04-23T13:09:33.572Z	2019-05-14T14:14:00.074Z	false
