datelastmodified	institutioncode	collectioncode	catalognumber	scientificname	basisofrecord	kingdom	phylum	class	ordem	family	genus	species	subspecies	scientificnameauthor	identifiedby	yearidentified	monthidentified	dayidentified	typestatus	collectornumber	fieldnumber	collector	yearcollected	monthcollected	daycollected	julianday	timeofday	continentocean	country	stateprovince	county	locality	longitude	latitude	longitude_mun	latitude_mun	coordinateprecision	boundingbox	minimumelevation	maximumelevation	minimumdepth	maximumdepth	sex	preparationtype	individualcount	previouscatalognumber	relationshiptype	relatedcatalogitem	notes	barcode
"2016-10-27 09:25:43-02"	UNESP-IBILCE	DZSJRP-PISCES	630	"Serrasalmus sp."	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	sp.									vgarutti890000	VGarutti	1989	01	01				Brasil	"Mato Grosso do Sul"	Miranda	"Rio Miranda, Morro do Azeite, Fazenda Bodoquena drenagem do rio Paraguai"	-56.74639	-20.11722											4					
"2016-10-27 09:25:43-02"	UNESP-IBILCE	DZSJRP-PISCES	3382	"Serrasalmus spilopleura"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	spilopleura				2000	07	27			vgarutti870323	VGarutti	1987	03	23				Brasil	"São Paulo"	Adolfo	"Riacho afluente do Ribeirão da Fartura, drenagem do rio Tietê"	-49.64028	-21.23056											2					
"2016-10-27 09:25:43-02"	UNESP-IBILCE	DZSJRP-PISCES	2221	"Serrasalmus spilopleura"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	spilopleura				2000	06	06			vgarutti860101	"VGarutti et alii"	1986	01	01				Brasil	"São Paulo"	Mirassolandia	"Rio Preto - Macaúbas (lagoas e entrada das lagoas marginais), rio Grande"	-49.46389	-20.61667											1					
"2016-10-27 09:25:42-02"	UNESP-IBILCE	DZSJRP-PISCES	20726	"Serrasalmus sp."	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	sp.									desconhecidosemdata2	Desconhecido	1900	01	01				Brasil			"Procedência presumida drenagens dos rios Tapajós, Tocantins ou Xingu"	0	0											1					
"2016-11-04 14:56:36-02"	UNESP-IBILCE	DZSJRP-PISCES	13100	"Serrasalmus marginatus"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	marginatus									li110223-1	"FLangeani e colabs"	2011	02	23				Brasil	"São Paulo"	Ubarana	"Lagoa marginal do rio Tietê à jusante da barragem de Promissão, margem esquerda"	-49.79694	-21.30167					356	356					4					
"2016-10-27 09:25:42-02"	UNESP-IBILCE	DZSJRP-PISCES	18300	"Serrasalmus maculatus"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	maculatus									mjavilela110719-3	MJAVilela	2011	07	19				Brasil	"São Paulo"	Castilho	"Lagoa do Duza, RPPN Foz do rio Aguapeí, rio Aguapeí, alto rio Paraná."	-51.70167	-21.00306											1					
"2016-10-27 09:25:42-02"	UNESP-IBILCE	DZSJRP-PISCES	4344	"Serrasalmus marginatus"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	marginatus									cesp010312	CESP	2001	03	12				Brasil	"Mato Grosso do Sul"	Anaurilandia	"rio Paraná, à montante de Porto Primavera"	-52.90472	-22.4675											1					
"2016-10-27 09:25:41-02"	UNESP-IBILCE	DZSJRP-PISCES	15591	"Metynnis maculatus"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Metynnis	maculatus									rrodrigues090618	RRodrigues&LGervasio	2009	06	18				Brasil	"Minas Gerais"		"Rio Tijuco, alto rio Paraná"	0	0											2					
"2016-10-27 09:25:42-02"	UNESP-IBILCE	DZSJRP-PISCES	4524	"Serrasalmus sp."	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	sp.									cesp000000-3	"CESP de Salto Grande"	1900	01	01				Brasil	"São Paulo"		"Drenagem do rio Paranapanema"	0	0											1					
"2016-11-04 14:56:36-02"	UNESP-IBILCE	DZSJRP-PISCES	13101	"Metynnis maculatus"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Metynnis	maculatus									li110223-1	"FLangeani e colabs"	2011	02	23				Brasil	"São Paulo"	Ubarana	"Lagoa marginal do rio Tietê à jusante da barragem de Promissão, margem esquerda"	-49.79694	-21.30167					356	356					1					
"2016-10-27 09:25:43-02"	UNESP-IBILCE	DZSJRP-PISCES	11147	"Serrasalmus sp."	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	sp.				2008	04	01			li080424-2	"Serra et alii"	2008	04	24				Brasil	Pará	Baiao	"Igarapé Areia, dren Rio Iaçú, fazenda Jutaituba"	-49.89528	-3.13056											7					
"2016-10-27 09:25:39-02"	UNESP-IBILCE	DZSJRP-PISCES	19986	"Metynnis lippincottianus"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Metynnis	lippincottianus									dsgodoi0601-3	DSgodoi	2006	01	01				Brasil	"Mato Grosso"	Carlinda	"Rio Verde Paraíso, afluente do rio Teles Pires, drenagem do Tapajós."	-55.68528	-9.94972											1					
"2016-10-27 09:25:42-02"	UNESP-IBILCE	DZSJRP-PISCES	12976	"Serrasalmus maculatus"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	maculatus									atbarbosa0207-2	ATBarbosa	2002	07	01				Brasil	"São Paulo"	"Rio Claro"	"Ribeirão Claro, rio Tietê"	-47.50417	-22.29222											2					
"2016-10-27 09:25:42-02"	UNESP-IBILCE	DZSJRP-PISCES	4584	"Myleus tiete"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Myleus	tiete									cesp910000-1	"CESP de Salto Grande"	1991	01	01				Brasil	"São Paulo"	"Salto Grande"	"Rio Turvo, drenagem do Paranapanema."	-49.98944	-22.89556											1					
"2016-11-04 14:56:36-02"	UNESP-IBILCE	DZSJRP-PISCES	13087	"Serrasalmus marginatus"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	marginatus									li110221-3	"FLangeani e colabs"	2011	02	21				Brasil	"São Paulo"	Mendonca	"Rio Barra Mansa, montante, em rancho no Condomínio Lago Azul"	-49.52417	-21.235					388	388					3					
"2016-10-27 09:25:41-02"	UNESP-IBILCE	DZSJRP-PISCES	4369	"Metynnis mola"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Metynnis	mola				2006	04	06			cesp010408	CESP	2001	04	08				Brasil	"São Paulo"	Rosana	"Rio Paraná, à jusante de Pôrto Primavera"	-53.00861	-22.52028											1					
"2016-10-27 09:25:39-02"	UNESP-IBILCE	DZSJRP-PISCES	19686	"Metynnis argenteus"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Metynnis	argenteus									dsgodoi0604-2	DSgodoi	2006	04	01				Brasil	"Mato Grosso"	Carlinda	"Rio Verde afluente do rio Teles Pires, drenagem do rio Tapajós."	-55.65667	-9.89806											1					
"2016-10-27 09:25:42-02"	UNESP-IBILCE	DZSJRP-PISCES	4539	"Serrasalmus sp."	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	sp.									cesp920728	"CESP de Salto Grande"	1992	07	28				Brasil	"São Paulo"		"Pedra Branca, drenagem do rio Paranapanema"	0	0											1					
"2016-10-27 09:25:41-02"	UNESP-IBILCE	DZSJRP-PISCES	13361	"Metynnis sp."	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Metynnis	sp.									cesp070830-2	CESP-Jupiá	2007	08	30				Brasil	"São Paulo"		"Lagoa Vírgula, Res de Jupiá, rio Tietê"	0	0											1					
"2018-10-03 17:00:48-03"	UNESP-IBILCE	DZSJRP-PISCES	21358	Metynnis	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Metynnis				"Francisco Langeani"	2018	04	16			ramos2017	"Igor Ramos"							Brasil	"São Paulo"	"Ilha Solteira"	"Reservatório de Ilha Solteira, Alto RioParaná"	0	0	-51.3400001525879	-20.4300003051758	31913								2					
"2016-10-27 09:25:43-02"	UNESP-IBILCE	DZSJRP-PISCES	642	"Serrasalmus spilopleura"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	spilopleura				2000	06	06			eglobo900702	"Equipe Globo"	1990	07	02				Brasil	"São Paulo"	Ubarana	"Prainha de Ubarana, afluente do córrego afl. do ribeirão dos Pintos, rio Tietê"	-49.72111	-21.15306											4					
"2016-10-27 09:25:43-02"	UNESP-IBILCE	DZSJRP-PISCES	5435	"Serrasalmus spilopleura"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	spilopleura				2003	03	21			li030321	"VXLAndrade & FRCarvalho"	2003	03	21				Brasil	"São Paulo"	Orindiuva	"Rio Turvo, km 47, drenagem do rio Grande"	-49.35139	-20.18222											1					
"2016-10-27 09:25:42-02"	UNESP-IBILCE	DZSJRP-PISCES	5479	"Mylossoma orbignyanum"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Mylossoma	orbignyanum				2003	05	28			vgarutti890000	VGarutti	1989	01	01				Brasil	"Mato Grosso do Sul"	Miranda	"Rio Miranda, Morro do Azeite, Fazenda Bodoquena drenagem do rio Paraguai"	-56.74639	-20.11722											1					
"2016-10-27 09:25:41-02"	UNESP-IBILCE	DZSJRP-PISCES	19669	"Myleinae sp"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Myleinae	sp									dsgodoi0601-2	DSgodoi	2006	01	01				Brasil	"Mato Grosso"	Carlinda	"Rio Verde afluente do rio Teles Pires, drenagem do rio Tapajós."	-55.65667	-9.89806											3					
"2016-10-27 09:25:43-02"	UNESP-IBILCE	DZSJRP-PISCES	11786	"Serrasalmus sp."	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	sp.				2009	08	25			rmromero080803	"RMRomero & ARManzotti"	2008	08	03				Brasil	"Mato Grosso do Sul"	Cassilandia	"Córrego Cedro, Faz do Sr Orizon"	-51.75028	-19.15333											1					
"2016-10-27 09:25:43-02"	UNESP-IBILCE	DZSJRP-PISCES	4366	"Serrasalmus spilopleura"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	spilopleura									cesp010312	CESP	2001	03	12				Brasil	"Mato Grosso do Sul"	Anaurilandia	"rio Paraná, à montante de Porto Primavera"	-52.90472	-22.4675											1					
"2016-10-27 09:25:42-02"	UNESP-IBILCE	DZSJRP-PISCES	6733	"Serrasalmus rhombeus"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	rhombeus				2004	08	23			dsgodoi020831-2	D.S.Godoi	2002	08	31				Brasil	"Mato Grosso"	Carlinda	"Riacho Corgão (ponto médio), Teles Pires, Tapajós"	-55.87	-10.24278											2					
"2016-11-04 14:56:36-02"	UNESP-IBILCE	DZSJRP-PISCES	9036	"Serrasalmus maculatus"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	maculatus				2006	09	26			li060827-1	"Laboratório de Ictiologia"	2006	08	27				Brasil	"Mato Grosso do Sul"	"Aparecida Do Taboado"	"Rio Grande, Reservatório de Ilha Solteira"	-51.29667	-20.28028					325	325					5					
"2016-10-27 09:25:41-02"	UNESP-IBILCE	DZSJRP-PISCES	14171	"Metynnis maculatus"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Metynnis	maculatus									mtf110120-5	MTassoniFo	2011	01	20				Brasil	"São Paulo"	Potirendaba	"Córrego do Cervinho, rio Cubatão, rio Tietê."	-49.41722	-21.25611											2					
"2016-10-27 09:25:42-02"	UNESP-IBILCE	DZSJRP-PISCES	15598	"Serrasalmus maculatus"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	maculatus									rrodrigues090618	RRodrigues&LGervasio	2009	06	18				Brasil	"Minas Gerais"		"Rio Tijuco, alto rio Paraná"	0	0											1					
"2016-10-27 09:25:43-02"	UNESP-IBILCE	DZSJRP-PISCES	5080	"Serrasalmus sp."	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	sp.									frcarvalho020125	"FRCarvalho et alii"	2002	01	25				Brasil	"Minas Gerais"	Iturama	"Ponte sobre o rio Grande na UHE Água Vermelha"	-50.375	-19.84111											4					
"2016-10-27 09:25:43-02"	UNESP-IBILCE	DZSJRP-PISCES	3306	"Serrasalmus spilopleura"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	spilopleura				2000	07	27			jmaianeto920519	"JMaia-Neto et alii"	1992	05	19				Brasil	"São Paulo"	"Sao Jose Do Rio Preto"	"Córrego Felicidade, atrás do Bosque Municipal de SJRPreto, rio Turvo, rio Grande"	-49.355	-20.77389											1					
"2016-10-27 09:25:41-02"	UNESP-IBILCE	DZSJRP-PISCES	12760	"Metynnis maculatus"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Metynnis	maculatus									li100901-1	"FLangeani e colabs"	2010	09	01				Brasil	"São Paulo"	Ubarana	"Rio Tietê à jusante da barragem de Promissão"	-49.79306	-21.29222											1					
"2016-11-04 14:56:36-02"	UNESP-IBILCE	DZSJRP-PISCES	6972	"Metynnis mola"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Metynnis	mola									lcasatti030206-2	"LCasatti et al."	2003	02	06				Brasil	"São Paulo"	Coroados	"Córrego do Baixote, mun. de Birigui, bacia do Baixo Tietê, trecho 2"	-50.30056	-21.35583					402	402					2					
"2016-10-27 09:25:43-02"	UNESP-IBILCE	DZSJRP-PISCES	11185	"Serrasalmus sp."	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	sp.				2008	04	01			li080424-3	"Serra et alii"	2008	04	24				Brasil	Pará	Baiao	"Rio Jacundá, Drenagem do Rio Pará, Fazenda Jutaituba"	-49.85083	-30.08889											5					
"2016-10-27 09:25:39-02"	UNESP-IBILCE	DZSJRP-PISCES	8860	"Metynnis maculatus"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Metynnis	maculatus									li060825-1	"Equipe Lab. Ictiologia"	2006	08	25				Brasil	"Mato Grosso do Sul"	"Aparecida Do Taboado"	"Córrego dos Cupins, Reservatório de Ilha Solteira"	-51.05806	-19.87444											48					
"2016-10-27 09:25:43-02"	UNESP-IBILCE	DZSJRP-PISCES	632	"Serrasalmus spilopleura"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	spilopleura				2000	06	06			flangeani880310-7	FLangeani;VGarutti;Britto	1988	03	10				Brasil	"São Paulo"	Tabapua	"Estrada do Baixadão; aprox. 19 km de Potirendaba, rio Tietê"	-49	-21											2					
"2016-11-04 14:56:36-02"	UNESP-IBILCE	DZSJRP-PISCES	13131	"Metynnis maculatus"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Metynnis	maculatus									li110224-1	"FLangeani e colabs"	2011	02	24				Brasil	"São Paulo"	Promissao	"Ribeirão Queixada, braço do Res de Promissão, rio Tietê"	-49.75472	-21.37278					386	386					39					
"2016-10-27 09:25:43-02"	UNESP-IBILCE	DZSJRP-PISCES	3095	"Serrasalmus spilopleura"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	spilopleura				2000	06	06			jamacagnani790929	JAMacagnani	1979	09	29				Brasil	"São Paulo"		"Rio Turvo; drenagem Turvo-grande, km 45"	0	0											1					
"2016-10-27 09:25:42-02"	UNESP-IBILCE	DZSJRP-PISCES	13410	"Myleus tiete"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Myleus	tiete									cesp071016	CESP-Jupiá	2007	10	16				Brasil	"São Paulo"		"Lagoa Pernilongo, Res de Jupiá, rio Tietê"	0	0											77					
"2016-10-27 09:25:42-02"	UNESP-IBILCE	DZSJRP-PISCES	13372	"Serrasalmus maculatus"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	maculatus									cesp070911	CESP-Jupiá	2007	09	11				Brasil	"São Paulo"		"Lagoa Flórida, Res de Jupiá, rio Tietê"	0	0											30					
"2016-10-27 09:25:42-02"	UNESP-IBILCE	DZSJRP-PISCES	5478	"Myloplus levis"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Myloplus	levis				2003	05	28			vgarutti890000	VGarutti	1989	01	01				Brasil	"Mato Grosso do Sul"	Miranda	"Rio Miranda, Morro do Azeite, Fazenda Bodoquena drenagem do rio Paraguai"	-56.74639	-20.11722											1					
"2016-10-27 09:25:42-02"	UNESP-IBILCE	DZSJRP-PISCES	18365	"Serrasalmus maculatus"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	maculatus									vgarutti900213	"VGarutti et alii"	1990	02	13				Brasil	"São Paulo"	Mirassolandia	"Rio Preto - Macaúbas (lagoas e entrada das lagoas marginais), rio Grande"	-49.46389	-20.61667											1					
"2016-10-27 09:25:41-02"	UNESP-IBILCE	DZSJRP-PISCES	5340	"Metynnis mola"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Metynnis	mola				2003	02	10			wptroy030116-3	WPTroy	2003	01	16				Brasil	"Mato Grosso"	Cuiaba	"Córrego Trevisan, drenagem do Paraguai"	-56.09694	-15.59611											1					
"2016-11-04 14:56:36-02"	UNESP-IBILCE	DZSJRP-PISCES	13105	"Serrasalmus maculatus"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	maculatus									li110223-1	"FLangeani e colabs"	2011	02	23				Brasil	"São Paulo"	Ubarana	"Lagoa marginal do rio Tietê à jusante da barragem de Promissão, margem esquerda"	-49.79694	-21.30167					356	356					3					
"2016-11-04 14:56:36-02"	UNESP-IBILCE	DZSJRP-PISCES	6812	"Serrasalmus spilopleura"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	spilopleura				2004	09	06			li040831-2	"JPSerra & FRCarvalho"	2004	08	31				Brasil	"São Paulo"	Junqueiropolis	"Córrego Sucuri, porção represada (Ponto 2), fazenda Alvorada."	-51.3525	-21.31111					305	305					1					
"2016-10-27 09:25:42-02"	UNESP-IBILCE	DZSJRP-PISCES	9303	"Serrasalmus maculatus"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	maculatus									rba051227	"RBAraújo, et al."	2005	12	27				Brasil	"São Paulo"	Icem	"Lagoa do Parente, rio Turvo"	-49.26667	-20.41667											1					
"2016-11-04 14:56:36-02"	UNESP-IBILCE	DZSJRP-PISCES	19410	"Catoprion mento"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Catoprion	mento									li140326-1	"FLangeani & PPUAquino"	2014	03	26				Brasil	"Mato Grosso"	"Vila Bela Da Santissima Trindade"	"Córrego Vargem, estrada de terra, Parque Estadual Serra de Ricardo Franco"	-60.07056	-14.83833					198	198					4					
"2016-11-04 14:56:36-02"	UNESP-IBILCE	DZSJRP-PISCES	9035	"Metynnis maculatus"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Metynnis	maculatus				2006	09	26			li060827-1	"Laboratório de Ictiologia"	2006	08	27				Brasil	"Mato Grosso do Sul"	"Aparecida Do Taboado"	"Rio Grande, Reservatório de Ilha Solteira"	-51.29667	-20.28028					325	325					26					
"2016-10-27 09:25:42-02"	UNESP-IBILCE	DZSJRP-PISCES	9497	"Serrasalmus maculatus"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	maculatus									rba060323-2	"RBAraújo, et al."	2006	03	23				Brasil	"São Paulo"	"Nova Granada"	"Lagoa do Braço Morto, rio Turvo"	-49.2775	-20.35306											2					
"2016-10-27 09:25:41-02"	UNESP-IBILCE	DZSJRP-PISCES	8989	"Metynnis maculatus"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Metynnis	maculatus				2006	09	20			li060828-2	"Laboratório de Ictiologia"	2006	08	28				Brasil	"São Paulo"	"Ilha Solteira"	"Rio São José dos Dourados, Reservatório de Ilha Solteira"	-51.29056	-20.40861											9					
"2016-11-04 14:56:36-02"	UNESP-IBILCE	DZSJRP-PISCES	9047	"Serrasalmus maculatus"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	maculatus				2006	09	26			li060829-1	"Equipe Lab. Ictiologia"	2006	08	29				Brasil	"São Paulo"	"Ilha Solteira"	"Fazenda São Félix, Córrego da Anta, Reservatório de Ilha Solteira, dren. Paraná"	-51.1325	-20.39917					339	339					17					
"2016-10-27 09:25:42-02"	UNESP-IBILCE	DZSJRP-PISCES	7803	"Mylossoma sp"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Mylossoma	sp									vgarutti198911	VGarutti	1989	11	01				Brasil	"Mato Grosso do Sul"	Miranda	"Rio Miranda, Morro do Azeite, Fazenda Bodoquena drenagem do rio Paraguai"	-56.74639	-20.11722											1					
"2016-10-27 09:25:42-02"	UNESP-IBILCE	DZSJRP-PISCES	9341	"Serrasalmus maculatus"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	maculatus									rba050923	"RBAraújo, et al."	2005	09	23				Brasil	"São Paulo"	Icem	"Lagoa do Parente, rio Turvo"	-49.26667	-20.41667											1					
"2016-10-27 09:25:43-02"	UNESP-IBILCE	DZSJRP-PISCES	5401	"Serrasalmus spilopleura"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	spilopleura				2003	03	25			frcarvalho020916	"FRCarvalho & RGSouza"	2002	09	16				Brasil	"Minas Gerais"	Iturama	"Ponte sobre o rio Grande na UHE Água Vermelha"	-50.375	-19.84111											1					
"2016-10-27 09:25:43-02"	UNESP-IBILCE	DZSJRP-PISCES	4367	"Serrasalmus spilopleura"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	spilopleura									cesp010312	CESP	2001	03	12				Brasil	"Mato Grosso do Sul"	Anaurilandia	"rio Paraná, à montante de Porto Primavera"	-52.90472	-22.4675											1					
"2016-10-27 09:25:42-02"	UNESP-IBILCE	DZSJRP-PISCES	15586	"Serrasalmus maculatus"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	maculatus									dmrosa0910	DMRosa	2009	10	01				Brasil	Goias	Cacu	"Rio Claro, drenagem do rio Paranaíba, alto rio Paraná"	-51.13111	-18.55722											1					
"2016-10-27 09:25:39-02"	UNESP-IBILCE	DZSJRP-PISCES	19974	"Metynnis lippincottianus"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Metynnis	lippincottianus				2014	08	04			dsgodoi0611-2	DSdeGodoi	2006	11	01				Brasil	"Mato Grosso"	"Alta Floresta"	"Rio Taxidermista, afluente do Teles Pires, drenagem do Tapajós"	-56.17806	-9.66861											1					
"2016-11-04 14:56:36-02"	UNESP-IBILCE	DZSJRP-PISCES	13123	"Metynnis maculatus"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Metynnis	maculatus									li110223-2	"FLangeani e colabs"	2011	02	23				Brasil	"São Paulo"	Ubarana	"Lagoa marginal do rio Tietê à jusante da barragem de Promissão, margem esquerda, aprox 3km abaixo da colonia de pescadores"	-49.83278	-21.27694					359	359					5					
"2016-11-04 14:56:36-02"	UNESP-IBILCE	DZSJRP-PISCES	3546	"Serrasalmus spilopleura"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	spilopleura				2002	03	22			vgarutti920829	VGarutti	1992	08	29				Brasil	"São Paulo"	Irapua	"Córrego Figueira, afluente do rio Cubatão ou Barra Mansa, rio Tietê"	-49.39333	-21.19111					403	403					3					
"2016-10-27 09:25:42-02"	UNESP-IBILCE	DZSJRP-PISCES	9020	"Serrasalmus maculatus"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	maculatus				2006	09	26			li060825-1	"Equipe Lab. Ictiologia"	2006	08	25				Brasil	"Mato Grosso do Sul"	"Aparecida Do Taboado"	"Córrego dos Cupins, Reservatório de Ilha Solteira"	-51.05806	-19.87444											2					
"2016-10-27 09:25:42-02"	UNESP-IBILCE	DZSJRP-PISCES	14741	"Myleus sp."	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Myleus	sp.									"maperez 110830-2"	"MAPerez & cols."	2011	08	30				Brasil	Rondônia	"Santa Luzia D'Oeste"	"Bacia do rio Machado, drenagem do rio Madeira, ponto 12."	-61.71389	-11.90556											1					
"2016-10-27 09:25:41-02"	UNESP-IBILCE	DZSJRP-PISCES	4720	"Metynnis sp."	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Metynnis	sp.									cesp920000-1	"CESP de Salto Grande"	1992	01	01				Brasil	"São Paulo"		"Canoas, drenagem do rio Paranapanema"	0	0											1					
"2016-10-27 09:25:41-02"	UNESP-IBILCE	DZSJRP-PISCES	18176	"Metynnis maculatus"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Metynnis	maculatus									tfluiz110611	"Tatiane F. Luiz"	2011	06	11				Brasil	"São Paulo"	"Luis Antonio"	"Córrego Beija Flor, estação ecológica Jataí. P3"	-47.70028	-21.55056											1					
"2016-10-27 09:25:43-02"	UNESP-IBILCE	DZSJRP-PISCES	651	"Serrasalmus sp."	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	sp.									ysato000000	YSato	1900	01	01				Brasil	"Minas Gerais"	"Tres Marias"	"Rio São Francisco"	-45.25472	-18.18917											16					
"2016-10-27 09:25:43-02"	UNESP-IBILCE	DZSJRP-PISCES	2342	"Serrasalmus sp."	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	sp.									tsbrito840623	TSBrito	1984	06	23				Brasil	Amazonas	Humaita	"Km 23 da Rodovia Transamazônica, riacho afluente do rio Madeira"	-63.02722	-7.52028											1					
"2016-10-27 09:25:42-02"	UNESP-IBILCE	DZSJRP-PISCES	654	"Myleus tiete"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Myleus	tiete				2001	08	14			vgarutti900429	VGarutti	1990	04	29				Brasil	"São Paulo"	Palestina	"Riacho afluente do rio Turvo, rio Grande"	-49.48583	-20.28833											1					
"2016-10-27 09:25:41-02"	UNESP-IBILCE	DZSJRP-PISCES	3473	"Metynnis mola"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Metynnis	mola				2002	05	23			vgarutti890306	VGarutti	1989	03	06				Brasil	"São Paulo"	Jaboticabal	"Câmpus da Unesp - Piscicultura"	-48.31722	-21.26139											1					
"2016-11-04 14:56:36-02"	UNESP-IBILCE	DZSJRP-PISCES	8767	"Metynnis maculatus"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Metynnis	maculatus									li060823-2	"Equipe Lab. Ictiologia"	2006	08	23				Brasil	"São Paulo"	"Santa Clara D'Oeste"	"Ribeirão Can Can; antigo porto do Reservatório de Ilha Solteira"	-50.91222	-20.02389					323	323					2					
